Wall time,Step,Value
1746333250.7738905,2680,1.0
1746333251.2727883,2685,13.0
1746333251.747021,2688,15.0
1746333252.0131946,2690,2.0
1746333252.3321445,2694,4.0
1746333252.6765475,2699,2.0
1746333253.1052299,2703,13.0
1746333254.175097,2707,30.0
1746333254.6297474,2710,18.0
1746333259.0156045,2719,326.0
1746333284.991271,2725,1193.0
1746333308.6584067,2735,9.0
1746333308.7635128,2736,17.0
1746333308.8145962,2737,0.0
1746333308.9752707,2740,0.0
1746333309.0362802,2741,0.0
1746333309.2802808,2746,0.0
1746333309.376752,2748,0.0
1746333309.5844426,2752,0.0
1746333309.6360765,2753,1.0
1746333309.7301364,2754,20.0
1746333309.8012393,2755,6.0
1746333309.8689523,2756,7.0
1746333309.9338121,2757,8.0
1746333310.0181203,2758,12.0
1746333312.609671,2766,30.0
1746333312.8849323,2769,0.0
1746333313.2318788,2775,4.0
1746333313.4417937,2779,0.0
1746333337.7095613,2789,93.0
1746333338.1051707,2790,121.0
1746333338.8724165,2791,270.0
1746333353.5818572,2798,464.0
1746333371.638271,2803,78.0
1746333372.1215713,2806,7.0
1746333372.3279903,2808,4.0
1746333372.4156542,2809,3.0
1746333372.4953375,2810,0.0
1746333372.5594525,2811,0.0
1746333372.8512633,2815,1.0
1746333373.7327886,2823,7.0
1746333373.824549,2824,2.0
1746333374.1615179,2827,3.0
1746333374.3679981,2829,3.0
1746333374.4839587,2830,8.0
1746333374.9933202,2832,31.0
1746333375.4750626,2837,2.0
1746333376.220989,2844,10.0
1746333377.1578426,2846,133.0
1746333391.5379975,2849,1195.0
1746333399.180133,2851,1196.0
1746333418.4999604,2856,1198.0
1746333430.4275947,2859,1197.0
1746333442.4802933,2862,1193.0
1746333490.430165,2871,1194.0
1746333495.8138816,2872,1192.0
1746333502.178264,2875,150.0
1746333502.9572074,2878,13.0
1746333503.1596863,2880,7.0
1746333503.2347522,2881,1.0
1746333503.663978,2887,0.0
1746333503.8936787,2890,0.0
1746333503.9921486,2891,4.0
1746333504.187972,2893,3.0
1746333504.4289756,2896,1.0
1746333504.6059852,2898,5.0
1746333506.5652544,2900,381.0
1746333520.606117,2903,1193.0
1746333524.3656483,2904,1197.0
1746333528.3987327,2905,1195.0
1746333562.8395603,2912,1192.0
1746333566.780116,2917,6.0
1746333566.9382477,2919,0.0
1746333567.0151427,2920,0.0
1746333567.0867834,2921,0.0
1746333567.37723,2925,0.0
1746333567.4549587,2926,0.0
1746333567.8245344,2931,0.0
1746333567.8954682,2932,0.0
1746333568.195128,2936,0.0
1746333568.4737594,2939,6.0
1746333568.5744193,2940,6.0
1746333568.9052708,2942,27.0
1746333589.1018612,2949,1194.0
1746333592.8076532,2950,1193.0
1746333600.6830218,2955,18.0
1746333601.4365,2967,3.0
1746333601.9190707,2972,49.0
1746333605.7253644,2974,811.0
1746333607.3928046,2975,559.0
1746333618.5745256,2978,1196.0
1746333622.4225035,2979,1197.0
1746333648.3452594,2988,274.0
1746333674.5773304,2994,1196.0
1746333682.6215265,2998,73.0
1746333685.9755235,2999,1191.0
